"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x33993935","x1129012823181467649",2019-05-16 13:16:47,"novalsi","""To be a city of second chances, there must be an expiration date for holding people accountable"" Y'all, @CityofDurhamNC Mayor Schewel just gets it #elgl19","Twitter for Android",155,,,,FALSE,FALSE,6,0,"elgl19",,,,,,,,,,,,,"x545202357","CityofDurhamNC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/bced47a0c99c71d0.json","Durham","Durham, NC","city","United States","US","NA NA","NA NA","-79.0075886 -78.783292 -78.783292 -79.0075886 35.866334 35.866334 36.115631 36.115631","https://twitter.com/novalsi/status/1129012823181467649","Nick Smith <U+0001F35C> #ELGL19","Maryland, USA","@elgl50 writer & top-50 #localgov influencer, @governmentsm leadership council, #socialmedia practitioner/speaker, ky colonel, runs on post-its & gratitude #bbn","https://t.co/JcCkQ9dv02",FALSE,1616,2972,100,20231,36122,2009-04-21 18:37:25,FALSE,"https://t.co/JcCkQ9dv02","https://www.linkedin.com/in/novalsi","en","https://pbs.twimg.com/profile_banners/33993935/1425492660","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/999840448549027840/TSaYxajO_normal.jpg"
"x33993935","x1129045674857828353",2019-05-16 15:27:20,"novalsi","NBD just talking about the best places to work in #localgov #elgl19 <U+2066>@ELGL50<U+2069> https://t.co/iZWSKnzftE","Twitter for Android",121,,,,FALSE,TRUE,0,6,"localgov elgl19",,,,,"http://pbs.twimg.com/media/D6sr0J1XsAA4gnx.jpg","https://t.co/iZWSKnzftE","https://twitter.com/BabitsKnopeful/status/1129044315152560130/photo/1","photo","http://pbs.twimg.com/media/D6sr0J1XsAA4gnx.jpg","https://t.co/iZWSKnzftE","https://twitter.com/BabitsKnopeful/status/1129044315152560130/photo/1",,"x2540281680 x319320598","BabitsKnopeful ELGL50","en",,,,,,,,,,,,,,,,"x1129044315152560130","NBD just talking about the best places to work in #localgov #elgl19 <U+2066>@ELGL50<U+2069> https://t.co/iZWSKnzftE",2019-05-16 15:21:56,"Twitter for iPhone",6,6,"x2540281680","BabitsKnopeful","Katie Babits #ELGL19 <U+0001F3DB>",567,1099,1016,"Phoenix, AZ","Lover of #localgov, community, changing the world & everything local. Views represented are my own.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/novalsi/status/1129045674857828353","Nick Smith <U+0001F35C> #ELGL19","Maryland, USA","@elgl50 writer & top-50 #localgov influencer, @governmentsm leadership council, #socialmedia practitioner/speaker, ky colonel, runs on post-its & gratitude #bbn","https://t.co/JcCkQ9dv02",FALSE,1616,2972,100,20231,36122,2009-04-21 18:37:25,FALSE,"https://t.co/JcCkQ9dv02","https://www.linkedin.com/in/novalsi","en","https://pbs.twimg.com/profile_banners/33993935/1425492660","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/999840448549027840/TSaYxajO_normal.jpg"
"x33993935","x1129064401045270529",2019-05-16 16:41:44,"novalsi","Just when you think @ELGL50 couldn't get more engaging, they go and do something like this, focusing innovation into 25 smaller communities <U+0001F499> amazing #elgl19 https://t.co/F2KElBr9sg","Twitter for Android",157,,,,FALSE,FALSE,8,4,"elgl19",,,,,"http://pbs.twimg.com/media/D6s-FXQX4AAagab.jpg","https://t.co/F2KElBr9sg","https://twitter.com/novalsi/status/1129064401045270529/photo/1","photo","http://pbs.twimg.com/media/D6s-FXQX4AAagab.jpg","https://t.co/F2KElBr9sg","https://twitter.com/novalsi/status/1129064401045270529/photo/1",,"x319320598","ELGL50","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/07d9d5d806c85001.json","Marriott City Center Durham - Convention Center","Marriott City Center Durham - Convention Center","poi","United States","US","NA NA","NA NA","-78.9023155249186 -78.9023155249186 -78.9023155249186 -78.9023155249186 35.9976262862591 35.9976262862591 35.9976262862591 35.9976262862591","https://twitter.com/novalsi/status/1129064401045270529","Nick Smith <U+0001F35C> #ELGL19","Maryland, USA","@elgl50 writer & top-50 #localgov influencer, @governmentsm leadership council, #socialmedia practitioner/speaker, ky colonel, runs on post-its & gratitude #bbn","https://t.co/JcCkQ9dv02",FALSE,1616,2972,100,20231,36122,2009-04-21 18:37:25,FALSE,"https://t.co/JcCkQ9dv02","https://www.linkedin.com/in/novalsi","en","https://pbs.twimg.com/profile_banners/33993935/1425492660","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/999840448549027840/TSaYxajO_normal.jpg"
"x33993935","x1129010960658829313",2019-05-16 13:09:23,"novalsi","@kowyatt @stevefordurham @CityofDurhamNC Yeah I wasn't ready cuando habló de corazones abiertos <U+0001F976><U+0001F499> #elgl19","Twitter for Android",65,"x1129010204694274049","x14226644","kowyatt",FALSE,FALSE,1,0,"elgl19",,,,,,,,,,,,,"x14226644 x871766729034256384 x545202357","kowyatt stevefordurham CityofDurhamNC","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/bced47a0c99c71d0.json","Durham","Durham, NC","city","United States","US","NA NA","NA NA","-79.0075886 -78.783292 -78.783292 -79.0075886 35.866334 35.866334 36.115631 36.115631","https://twitter.com/novalsi/status/1129010960658829313","Nick Smith <U+0001F35C> #ELGL19","Maryland, USA","@elgl50 writer & top-50 #localgov influencer, @governmentsm leadership council, #socialmedia practitioner/speaker, ky colonel, runs on post-its & gratitude #bbn","https://t.co/JcCkQ9dv02",FALSE,1616,2972,100,20231,36122,2009-04-21 18:37:25,FALSE,"https://t.co/JcCkQ9dv02","https://www.linkedin.com/in/novalsi","en","https://pbs.twimg.com/profile_banners/33993935/1425492660","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/999840448549027840/TSaYxajO_normal.jpg"
"x33993935","x1129205660854489089",2019-05-17 02:03:03,"novalsi","@dinberga07 I really really really do ... There are ELGL members who I talk to more frequently than my brother. This group is an absolute blessing and I get a little misty thinking about allI owe @kowyatt and @kwyatt23. #ELGL19","Twitter for Android",215,"x1129149132613017600","x26829263","dinberga07",FALSE,FALSE,1,0,"ELGL19",,,,,,,,,,,,,"x26829263 x14226644 x25059786","dinberga07 kowyatt kwyatt23","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/bced47a0c99c71d0.json","Durham","Durham, NC","city","United States","US","NA NA","NA NA","-79.0075886 -78.783292 -78.783292 -79.0075886 35.866334 35.866334 36.115631 36.115631","https://twitter.com/novalsi/status/1129205660854489089","Nick Smith <U+0001F35C> #ELGL19","Maryland, USA","@elgl50 writer & top-50 #localgov influencer, @governmentsm leadership council, #socialmedia practitioner/speaker, ky colonel, runs on post-its & gratitude #bbn","https://t.co/JcCkQ9dv02",FALSE,1616,2972,100,20231,36122,2009-04-21 18:37:25,FALSE,"https://t.co/JcCkQ9dv02","https://www.linkedin.com/in/novalsi","en","https://pbs.twimg.com/profile_banners/33993935/1425492660","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/999840448549027840/TSaYxajO_normal.jpg"
"x33993935","x1129022049777848320",2019-05-16 13:53:27,"novalsi","Loving seeing these examples of success - not everything is a huge groundbreaking thing. They're all built on things like these. #ELGL19 https://t.co/buHBSOIh9R","Twitter for Android",136,,,,FALSE,FALSE,8,0,"ELGL19",,,,,"http://pbs.twimg.com/media/D6sXkB0XoAYP1lP.jpg","https://t.co/buHBSOIh9R","https://twitter.com/novalsi/status/1129022049777848320/photo/1","photo","http://pbs.twimg.com/media/D6sXkB0XoAYP1lP.jpg","https://t.co/buHBSOIh9R","https://twitter.com/novalsi/status/1129022049777848320/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/07d9d5d806c85001.json","Marriott City Center Durham - Convention Center","Marriott City Center Durham - Convention Center","poi","United States","US","NA NA","NA NA","-78.9023155249186 -78.9023155249186 -78.9023155249186 -78.9023155249186 35.9976262862591 35.9976262862591 35.9976262862591 35.9976262862591","https://twitter.com/novalsi/status/1129022049777848320","Nick Smith <U+0001F35C> #ELGL19","Maryland, USA","@elgl50 writer & top-50 #localgov influencer, @governmentsm leadership council, #socialmedia practitioner/speaker, ky colonel, runs on post-its & gratitude #bbn","https://t.co/JcCkQ9dv02",FALSE,1616,2972,100,20231,36122,2009-04-21 18:37:25,FALSE,"https://t.co/JcCkQ9dv02","https://www.linkedin.com/in/novalsi","en","https://pbs.twimg.com/profile_banners/33993935/1425492660","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/999840448549027840/TSaYxajO_normal.jpg"
"x33993935","x1129038365226164230",2019-05-16 14:58:17,"novalsi","Two FREE best-selling #Sustainovation books down and 8 to go...found local gov ballers in @novalsi @77ccampbell—these dudes are the real deal. Who’s next? Just find me and say “I’m a real government innovator. Hook me up!” #Yesweinnovate #TeamUs #Sustainovation #ELGL19 https://t.co/Ui5un568da","Twitter for Android",140,,,,FALSE,TRUE,0,2,"Sustainovation",,,,,,,,,,,,,"x130210113 x33993935 x819644634595020800","kittlent novalsi 77ccampbell","en",,,,,,,,,,,,,,,,"x1129037877277548544","Two FREE best-selling #Sustainovation books down and 8 to go...found local gov ballers in @novalsi @77ccampbell—these dudes are the real deal. Who’s next? Just find me and say “I’m a real government innovator. Hook me up!” #Yesweinnovate #TeamUs #Sustainovation #ELGL19 https://t.co/Ui5un568da",2019-05-16 14:56:21,"Twitter for iPhone",12,2,"x130210113","kittlent","Nick Kittle",1916,1981,7022,"Denver, CO","Life 2.0. Ex Chief Innovation Offcr, Gov’t coach, keynote, husband, artist & dad. Sustainovation, Disc & BBQ. TEDx. Live the life I love & LOVE the life I live.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/novalsi/status/1129038365226164230","Nick Smith <U+0001F35C> #ELGL19","Maryland, USA","@elgl50 writer & top-50 #localgov influencer, @governmentsm leadership council, #socialmedia practitioner/speaker, ky colonel, runs on post-its & gratitude #bbn","https://t.co/JcCkQ9dv02",FALSE,1616,2972,100,20231,36122,2009-04-21 18:37:25,FALSE,"https://t.co/JcCkQ9dv02","https://www.linkedin.com/in/novalsi","en","https://pbs.twimg.com/profile_banners/33993935/1425492660","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/999840448549027840/TSaYxajO_normal.jpg"
"x33993935","x1129079224512536577",2019-05-16 17:40:39,"novalsi","@HannahLebovits The slide that came up as you tweeted this: #ELGL19 https://t.co/w92wSsZngg","Twitter for Android",51,"x1129078114418610176","x839819096686530560","HannahLebovits",FALSE,FALSE,2,1,"ELGL19",,,,,"http://pbs.twimg.com/media/D6tLkQTX4AAl1Kt.jpg","https://t.co/w92wSsZngg","https://twitter.com/novalsi/status/1129079224512536577/photo/1","photo","http://pbs.twimg.com/media/D6tLkQTX4AAl1Kt.jpg","https://t.co/w92wSsZngg","https://twitter.com/novalsi/status/1129079224512536577/photo/1",,"x839819096686530560","HannahLebovits","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/bced47a0c99c71d0.json","Durham","Durham, NC","city","United States","US","NA NA","NA NA","-79.0075886 -78.783292 -78.783292 -79.0075886 35.866334 35.866334 36.115631 36.115631","https://twitter.com/novalsi/status/1129079224512536577","Nick Smith <U+0001F35C> #ELGL19","Maryland, USA","@elgl50 writer & top-50 #localgov influencer, @governmentsm leadership council, #socialmedia practitioner/speaker, ky colonel, runs on post-its & gratitude #bbn","https://t.co/JcCkQ9dv02",FALSE,1616,2972,100,20231,36122,2009-04-21 18:37:25,FALSE,"https://t.co/JcCkQ9dv02","https://www.linkedin.com/in/novalsi","en","https://pbs.twimg.com/profile_banners/33993935/1425492660","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/999840448549027840/TSaYxajO_normal.jpg"
"x33993935","x1129068132918857728",2019-05-16 16:56:34,"novalsi","And now, an absolutely fascinating look at how shrinking rural places can't always be helped by the ideas in place in growing cities #elgl19 https://t.co/U9PZ3lPOH8","Twitter for Android",140,,,,FALSE,FALSE,6,0,"elgl19",,,,,"http://pbs.twimg.com/media/D6tBenHWsAExCMm.jpg","https://t.co/U9PZ3lPOH8","https://twitter.com/novalsi/status/1129068132918857728/photo/1","photo","http://pbs.twimg.com/media/D6tBenHWsAExCMm.jpg","https://t.co/U9PZ3lPOH8","https://twitter.com/novalsi/status/1129068132918857728/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/07d9d5d806c85001.json","Marriott City Center Durham - Convention Center","Marriott City Center Durham - Convention Center","poi","United States","US","NA NA","NA NA","-78.9023155249186 -78.9023155249186 -78.9023155249186 -78.9023155249186 35.9976262862591 35.9976262862591 35.9976262862591 35.9976262862591","https://twitter.com/novalsi/status/1129068132918857728","Nick Smith <U+0001F35C> #ELGL19","Maryland, USA","@elgl50 writer & top-50 #localgov influencer, @governmentsm leadership council, #socialmedia practitioner/speaker, ky colonel, runs on post-its & gratitude #bbn","https://t.co/JcCkQ9dv02",FALSE,1616,2972,100,20231,36122,2009-04-21 18:37:25,FALSE,"https://t.co/JcCkQ9dv02","https://www.linkedin.com/in/novalsi","en","https://pbs.twimg.com/profile_banners/33993935/1425492660","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/999840448549027840/TSaYxajO_normal.jpg"
"x33993935","x1129106657496174592",2019-05-16 19:29:39,"novalsi","Front &amp; center and ready af for this panel on Building a Diverse &amp; Inclusive Workplace #ELGL19 https://t.co/Hi1GWg0P0L","Twitter for Android",102,,,,FALSE,FALSE,9,1,"ELGL19",,,,,"http://pbs.twimg.com/media/D6tkgZIW0AIahb2.jpg","https://t.co/Hi1GWg0P0L","https://twitter.com/novalsi/status/1129106657496174592/photo/1","photo","http://pbs.twimg.com/media/D6tkgZIW0AIahb2.jpg http://pbs.twimg.com/media/D6tkhEiX4AA8n_1.jpg","https://t.co/Hi1GWg0P0L https://t.co/Hi1GWg0P0L","https://twitter.com/novalsi/status/1129106657496174592/photo/1 https://twitter.com/novalsi/status/1129106657496174592/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/07d9d5d806c85001.json","Marriott City Center Durham - Convention Center","Marriott City Center Durham - Convention Center","poi","United States","US","NA NA","NA NA","-78.9023155249186 -78.9023155249186 -78.9023155249186 -78.9023155249186 35.9976262862591 35.9976262862591 35.9976262862591 35.9976262862591","https://twitter.com/novalsi/status/1129106657496174592","Nick Smith <U+0001F35C> #ELGL19","Maryland, USA","@elgl50 writer & top-50 #localgov influencer, @governmentsm leadership council, #socialmedia practitioner/speaker, ky colonel, runs on post-its & gratitude #bbn","https://t.co/JcCkQ9dv02",FALSE,1616,2972,100,20231,36122,2009-04-21 18:37:25,FALSE,"https://t.co/JcCkQ9dv02","https://www.linkedin.com/in/novalsi","en","https://pbs.twimg.com/profile_banners/33993935/1425492660","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/999840448549027840/TSaYxajO_normal.jpg"
"x33993935","x1129020182175846400",2019-05-16 13:46:02,"novalsi","I know I’m in the right place when the day starts with all the the things I value most about being a public servant. #ELGL19 https://t.co/Potki9UEXl","Twitter for Android",140,,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,"x19736883","BoriCubAna","en",,,,,,,,,,,,,,,,"x1129019830030479360","I know I’m in the right place when the day starts with all the the things I value most about being a public servant. #ELGL19 https://t.co/Potki9UEXl",2019-05-16 13:44:38,"Twitter for iPhone",9,7,"x19736883","BoriCubAna","Ana Colls",259,155,337,"Miami, FL","Passionate about civic leadership, community engagement, and municipal government.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/novalsi/status/1129020182175846400","Nick Smith <U+0001F35C> #ELGL19","Maryland, USA","@elgl50 writer & top-50 #localgov influencer, @governmentsm leadership council, #socialmedia practitioner/speaker, ky colonel, runs on post-its & gratitude #bbn","https://t.co/JcCkQ9dv02",FALSE,1616,2972,100,20231,36122,2009-04-21 18:37:25,FALSE,"https://t.co/JcCkQ9dv02","https://www.linkedin.com/in/novalsi","en","https://pbs.twimg.com/profile_banners/33993935/1425492660","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/999840448549027840/TSaYxajO_normal.jpg"
"x33993935","x1129039234973802499",2019-05-16 15:01:44,"novalsi","No surprises here, the focus on internalized effort and not pushing whatever idea from outside the org/department continues from keynote to panel at #ELGL19. No matter how good an idea is, you gotta make it matter. https://t.co/mHwlJ4Icac","Twitter for Android",214,,,,FALSE,FALSE,2,1,"ELGL19",,,,,"http://pbs.twimg.com/media/D6snMoZXsAA_hS7.jpg","https://t.co/mHwlJ4Icac","https://twitter.com/novalsi/status/1129039234973802499/photo/1","photo","http://pbs.twimg.com/media/D6snMoZXsAA_hS7.jpg","https://t.co/mHwlJ4Icac","https://twitter.com/novalsi/status/1129039234973802499/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/bced47a0c99c71d0.json","Durham","Durham, NC","city","United States","US","NA NA","NA NA","-79.0075886 -78.783292 -78.783292 -79.0075886 35.866334 35.866334 36.115631 36.115631","https://twitter.com/novalsi/status/1129039234973802499","Nick Smith <U+0001F35C> #ELGL19","Maryland, USA","@elgl50 writer & top-50 #localgov influencer, @governmentsm leadership council, #socialmedia practitioner/speaker, ky colonel, runs on post-its & gratitude #bbn","https://t.co/JcCkQ9dv02",FALSE,1616,2972,100,20231,36122,2009-04-21 18:37:25,FALSE,"https://t.co/JcCkQ9dv02","https://www.linkedin.com/in/novalsi","en","https://pbs.twimg.com/profile_banners/33993935/1425492660","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/999840448549027840/TSaYxajO_normal.jpg"
"x33993935","x1128746552699293696",2019-05-15 19:38:43,"novalsi","Only at #ELGL19 can you be simultaneously sitting on a patio at a bar AND behind the scenes <U+0001F60D> https://t.co/DEjUCxRTer","Twitter for Android",93,,,,FALSE,FALSE,18,2,"ELGL19",,,,,"http://pbs.twimg.com/media/D6oc_gFXsAA5xDV.jpg","https://t.co/DEjUCxRTer","https://twitter.com/novalsi/status/1128746552699293696/photo/1","photo","http://pbs.twimg.com/media/D6oc_gFXsAA5xDV.jpg","https://t.co/DEjUCxRTer","https://twitter.com/novalsi/status/1128746552699293696/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0c16845f52143002.json","Pour Taproom Durham","Pour Taproom Durham","poi","","","NA NA","NA NA","-78.9010727 -78.9010727 -78.9010727 -78.9010727 35.9964773 35.9964773 35.9964773 35.9964773","https://twitter.com/novalsi/status/1128746552699293696","Nick Smith <U+0001F35C> #ELGL19","Maryland, USA","@elgl50 writer & top-50 #localgov influencer, @governmentsm leadership council, #socialmedia practitioner/speaker, ky colonel, runs on post-its & gratitude #bbn","https://t.co/JcCkQ9dv02",FALSE,1616,2972,100,20231,36122,2009-04-21 18:37:25,FALSE,"https://t.co/JcCkQ9dv02","https://www.linkedin.com/in/novalsi","en","https://pbs.twimg.com/profile_banners/33993935/1425492660","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/999840448549027840/TSaYxajO_normal.jpg"
